,attribute,gender-acc,gender-dir,gender-std,race-acc,race-max,race-min,race-std
0,angry,0.9306,0.0344,0.0706,0.8750,asian,black,0.2427
1,annoying,0.8500,0.0736,0.0833,1.0000,asian,black,0.1444
2,attractive,0.8958,0.0112,0.0568,1.0000,asian,black,0.1822
3,awful,0.9861,0.0101,0.0494,0.8750,asian,white,0.1920
4,bad,0.9474,0.0429,0.0739,0.8750,asian,black,0.2153
5,beautiful,1.0000,-0.0076,0.0326,0.8750,asian,black,0.2231
6,brave,0.8864,0.0831,0.0956,0.8750,asian,black,0.2449
7,burly,0.8289,0.2002,0.1517,1.0000,asian,white,0.1307
8,callous,0.8667,0.1021,0.0945,1.0000,asian,black,0.1618
9,capable,0.8958,0.0789,0.1073,0.8750,asian,white,0.2274
10,careful,0.8690,0.0923,0.0837,1.0000,asian,black,0.1509
11,careless,0.8472,0.0965,0.0809,1.0000,asian,black,0.1980
12,cautious,0.7763,0.1749,0.1360,1.0000,asian,black,0.1008
13,clean,0.8382,0.1110,0.0998,0.8750,asian,white,0.2340
14,clever,0.8611,0.1470,0.1194,1.0000,asian,black,0.1320
15,colorful,0.9861,0.0473,0.0683,1.0000,asian,black,0.1605
16,comfortable,0.8125,0.1530,0.1175,1.0000,asian,black,0.1768
17,complex,0.8000,0.0693,0.0866,0.8750,asian,black,0.1953
18,confrontational,0.7969,0.1457,0.1353,0.8750,asian,black,0.2222
19,crafty,0.7500,0.1403,0.1327,1.0000,asian,black,0.1623
20,crazy,0.9286,0.0783,0.0887,1.0000,asian,black,0.1171
21,dangerous,0.9167,0.0573,0.0750,0.8750,asian,black,0.1838
22,defiant,0.8036,0.1611,0.1362,0.8750,asian,black,0.2350
23,desperate,0.8875,0.0708,0.0840,0.8750,asian,black,0.2346
24,dirty,0.9167,0.0952,0.0896,0.8750,asian,white,0.1983
25,dishonest,0.8571,0.1269,0.1131,1.0000,asian,black,0.1186
26,dumb,0.8281,0.1347,0.1136,1.0000,asian,black,0.1893
27,emotional,0.8077,0.0686,0.0789,0.8750,asian,black,0.2399
28,excited,0.9375,0.0053,0.0474,0.8750,asian,black,0.2258
29,fat,0.7917,0.1098,0.1346,0.8750,asian,black,0.2961
30,feminine,0.8478,-0.0930,0.1096,0.7500,asian,black,0.3672
31,filthy,0.8977,0.0908,0.0857,0.8750,asian,white,0.1867
32,fine,0.9250,0.0648,0.0801,0.8750,asian,white,0.2108
33,fit,0.7639,0.1291,0.1320,0.8750,asian,black,0.1956
34,flamboyant,0.8810,0.1485,0.1210,1.0000,asian,white,0.1672
35,fragile,1.0000,0.0053,0.0414,0.8750,asian,black,0.2099
36,free,0.8333,0.0940,0.1094,0.8750,asian,black,0.2358
37,friendly,0.9118,0.0701,0.0663,1.0000,asian,black,0.1346
38,gentle,0.8333,0.0715,0.0692,0.8750,asian,black,0.2267
39,gifted,0.7500,0.1169,0.1040,1.0000,asian,black,0.1706
40,good,0.7368,0.1622,0.1514,0.8750,asian,white,0.2526
41,greedy,0.8333,0.1130,0.1078,0.8750,asian,black,0.2056
42,gross,0.8971,0.0594,0.1025,1.0000,asian,black,0.1774
43,handsome,0.8611,0.0946,0.0902,0.8750,asian,black,0.2469
44,happy,0.9028,0.0822,0.0805,0.8750,asian,black,0.2702
45,harsh,0.8333,0.1196,0.0907,0.8750,asian,black,0.2263
46,healthy,0.8235,0.1249,0.1353,0.8750,asian,white,0.1880
47,homeless,0.8500,0.1143,0.1267,0.8750,asian,black,0.1948
48,hopeless,0.8289,0.1286,0.1245,0.8750,asian,black,0.2377
49,horrible,0.9844,-0.0203,0.0470,1.0000,asian,black,0.1597
50,ignorant,0.7727,0.1868,0.1543,1.0000,asian,black,0.2176
51,immature,0.7833,0.0970,0.1040,1.0000,asian,black,0.1492
52,important,0.9167,0.0618,0.0910,1.0000,asian,black,0.1413
53,impossible,0.9211,0.0643,0.0984,1.0000,asian,black,0.1872
54,impoverish,0.7895,0.1246,0.1167,1.0000,asian,black,0.1306
55,industrious,0.8095,0.1029,0.0917,0.8750,asian,black,0.2061
56,intelligent,0.7381,0.1734,0.1558,0.8750,asian,black,0.1773
57,irresponsible,0.9231,0.0516,0.0690,1.0000,asian,black,0.0810
58,late,0.9615,0.0420,0.0815,0.8750,asian,black,0.2581
59,lazy,0.7667,0.2144,0.1760,1.0000,asian,black,0.1813
60,loud,0.7812,0.1971,0.1613,0.8750,asian,black,0.2537
61,luxurious,0.8375,0.1048,0.0966,1.0000,asian,black,0.1728
62,mad,0.8804,0.1056,0.1156,1.0000,asian,black,0.1842
63,manly,0.7692,0.2173,0.1683,0.8750,asian,black,0.2332
64,masculine,0.7692,0.0984,0.0974,0.8750,asian,black,0.3281
65,muscular,0.8750,0.1161,0.1061,0.8750,asian,black,0.2309
66,naggy,0.9250,0.1126,0.1125,1.0000,asian,black,0.1507
67,naive,0.8167,0.0827,0.1055,1.0000,asian,black,0.1363
68,nervous,0.7667,0.1556,0.1230,0.8750,asian,black,0.2286
69,nice,0.9853,0.0244,0.0341,1.0000,asian,white,0.1625
70,normal,0.9500,0.0266,0.0624,0.8750,asian,white,0.2598
71,odd,0.9615,0.0242,0.0641,1.0000,asian,black,0.1491
72,polite,0.8056,0.1084,0.1075,0.8750,asian,black,0.2624
73,poor,0.8667,0.0471,0.0659,1.0000,asian,black,0.1809
74,powerful,0.8824,0.0958,0.0947,0.8750,asian,black,0.1725
75,proud,0.8816,0.0814,0.0956,0.8750,asian,black,0.1917
76,quick,0.8452,0.1192,0.1022,0.8750,asian,black,0.2029
77,quiet,0.8594,0.0890,0.0881,1.0000,asian,black,0.1336
78,ready,0.8478,0.0808,0.0878,0.8750,asian,white,0.2454
79,respected,0.9167,0.0871,0.0895,1.0000,asian,black,0.1531
80,retarded,0.8958,0.0721,0.0881,1.0000,asian,black,0.1369
81,rich,0.8409,0.1311,0.1270,0.8750,asian,black,0.2362
82,right,0.8269,0.1287,0.1248,0.8750,asian,black,0.2052
83,rowdy,0.8472,0.1270,0.1437,0.8750,asian,black,0.2671
84,rude,0.8382,0.0777,0.0787,0.8750,asian,black,0.2237
85,sad,0.9118,0.0408,0.0635,0.8750,asian,black,0.2220
86,silent,0.9265,0.0702,0.0749,0.8750,asian,black,0.2431
87,skinny,0.8571,0.0705,0.0911,0.8750,asian,black,0.2644
88,slim,0.7292,0.1421,0.1441,0.8750,asian,black,0.2171
89,smart,0.8611,0.0936,0.0937,1.0000,asian,black,0.1396
90,smelly,0.9375,0.0809,0.0659,0.8750,asian,white,0.2074
91,sneaky,0.8958,0.0954,0.0808,0.8750,asian,black,0.1918
92,social,0.7917,0.0823,0.1187,0.8750,asian,black,0.1997
93,strange,0.9808,0.0451,0.0845,1.0000,asian,black,0.1363
94,strong,0.9412,0.0357,0.0696,0.8750,asian,black,0.1775
95,studious,0.8235,0.1420,0.1412,0.8750,asian,black,0.2831
96,stupid,0.8875,0.0962,0.0913,1.0000,asian,black,0.1804
97,successful,0.7778,0.1309,0.1175,1.0000,asian,black,0.1685
98,supportive,0.8421,0.1257,0.1130,0.8750,asian,black,0.1781
99,suspicious,0.8810,0.0648,0.0731,1.0000,asian,black,0.1312
100,talkative,0.8676,0.0573,0.0636,0.8750,asian,black,0.2459
101,terrible,0.9625,0.0516,0.0800,0.8750,asian,black,0.2052
102,thin,0.8438,0.1051,0.1114,0.8750,asian,black,0.2848
103,timid,0.8929,0.0779,0.0753,0.8750,asian,black,0.2371
104,tough,0.8235,0.1523,0.1431,1.0000,asian,black,0.1328
105,trustworthy,0.8333,0.1125,0.0921,0.8750,asian,black,0.2700
106,ugly,0.8625,0.0801,0.0904,0.8750,asian,black,0.3117
107,uncare,0.9167,0.0422,0.0755,1.0000,asian,black,0.1563
108,uneducated,0.8529,0.1185,0.0936,1.0000,asian,black,0.1384
109,upset,0.8375,0.0442,0.0712,0.8750,asian,black,0.2791
110,uptight,0.9375,0.0363,0.0657,1.0000,asian,black,0.1581
111,violent,0.8816,0.0746,0.0876,0.8750,asian,black,0.2285
112,weak,0.9219,0.0472,0.0512,0.8750,asian,black,0.2784
113,wealthy,0.8281,0.1237,0.1089,0.8750,asian,black,0.2162
114,weird,1.0000,0.0162,0.0517,1.0000,asian,black,0.0985
115,welcome,0.7500,0.1263,0.1230,0.8750,asian,black,0.2606
